type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Waypoint,200.1.57.0/24,amsterdam,rotterdam,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,praha,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,warsaw,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerfrankfurt_7,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,strasbourg,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,zurich,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,stockholm,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,vienna,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,milan,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peermilan_14,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,vaduz,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,roma,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerstrasbourg_15,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,basel,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerbasel_3,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerbasel_2,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,kiev,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,bucharest,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerkiev_11,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,istanbul,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peeristanbul_10,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,athens,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,bratislava,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,budapest,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,sofia,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,zagreb,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,ljubjana,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,luxembourg,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,paris,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerbrussels_5,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerbrussels_6,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerbrussels_4,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,geneva,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,lyon,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,madrid,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,barcelona,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peerbarcelona_1,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,marseille,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peermarseille_13,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peermarseille_12,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peergeneva_9,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,peergeneva_8,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,dublin,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,amsterdam,lisbon,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,istanbul,istanbul,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,istanbul,peeristanbul_10,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,istanbul,athens,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,athens,athens,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,amsterdam,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,london,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,brussels,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,frankfurt,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,rotterdam,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,praha,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,warsaw,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerfrankfurt_7,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,strasbourg,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,zurich,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,stockholm,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,vienna,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,milan,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peermilan_14,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,vaduz,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,roma,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerstrasbourg_15,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,basel,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerbasel_3,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerbasel_2,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,kiev,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,bucharest,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerkiev_11,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,istanbul,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peeristanbul_10,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,athens,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,bratislava,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,budapest,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,sofia,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,zagreb,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,ljubjana,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,luxembourg,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,paris,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerbrussels_5,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerbrussels_6,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerbrussels_4,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,geneva,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,lyon,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,madrid,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,barcelona,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peerbarcelona_1,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,marseille,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peermarseille_13,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peermarseille_12,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peergeneva_9,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,peergeneva_8,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,dublin,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peeramsterdam_0,lisbon,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.57.0/24,peerfrankfurt_7,peerfrankfurt_7,{peeramsterdam_0:GigabitEthernet0/0 (200.1.57.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,vienna,vienna,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,ljubjana,ljubjana,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,peermarseille_13,peermarseille_13,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,strasbourg,strasbourg,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,strasbourg,peerstrasbourg_15,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,stockholm,stockholm,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,lyon,lyon,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,milan,milan,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,milan,roma,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,milan,peermilan_14,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,roma,roma,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,london,london,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,london,dublin,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,london,lisbon,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,warsaw,warsaw,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,warsaw,kiev,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,warsaw,bucharest,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,warsaw,peerkiev_11,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,warsaw,istanbul,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,warsaw,peeristanbul_10,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,warsaw,athens,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,lisbon,lisbon,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,frankfurt,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,frankfurt,praha,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,warsaw,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,frankfurt,peerfrankfurt_7,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,stockholm,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,vienna,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,kiev,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,frankfurt,bucharest,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,peerkiev_11,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,istanbul,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,peeristanbul_10,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,athens,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,bratislava,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,budapest,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,sofia,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,zagreb,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,frankfurt,ljubjana,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,brussels,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.56.0/24,brussels,luxembourg,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,frankfurt,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,peerbrussels_5,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,rotterdam,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,amsterdam,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,peerbrussels_6,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,peerbrussels_4,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,peeramsterdam_0,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,praha,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,warsaw,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,peerfrankfurt_7,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,stockholm,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.56.0/24,brussels,vienna,{madrid:GigabitEthernet0/0 (200.1.56.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
